id,name
184296,Mülverstedt
184297,Neunheilingen
184298,Niederdorla
184299,Oberdorla
184300,Obermehler
184301,Oppershausen
184302,Schönstedt
184303,Sundhausen
184304,Tottleben
184305,Urleben
184306,Weberstedt
184307,Katharinenberg
184308,Menteroda
184309,Anrode
184310,Abtsbessingen
184311,Badra
184312,Bellstedt
184313,Bendeleben
184314,Borxleben
184315,Bretleben
184316,Donndorf
184317,Etzleben
184318,Freienbessingen
184319,Gehofen
184320,Göllingen
184321,Gorsleben
184322,Günserode
184323,Hachelbich
184324,Hauteroda
184325,Hemleben
184326,Heygendorf
184327,Holzsußra
184328,Ichstedt
184329,Kalbsrieth
184330,Mönchpfiffel-Nikolausrieth
184331,Nausitz
184332,Niederbösa
184333,Oberbösa
184334,Oberheldrungen
184335,Oldisleben
184336,Reinsdorf
184337,Ringleben
184338,Rockstedt
184339,Rottleben
184340,Seega
184341,Steinthaleben
184342,Thüringenhausen
184343,Topfstedt
184344,Trebra
184345,Voigtstedt
184346,Wasserthaleben
184347,Westgreußen
184348,Wolferschwenda
184349,Altersbach
184350,Aschenhausen
184351,Bauerbach
184352,Belrieth
184353,Benshausen
184354,Bermbach
184355,Birx
184356,Christes
184357,Dillstädt
184358,Einhausen
184359,Ellingshausen
184360,Erbenhausen
184361,Fambach
184362,Friedelshausen
184363,Henneberg
184364,Herpf
184365,Hümpfershausen
184366,Kaltensundheim
184367,Kaltenwestheim
184368,Kühndorf
184369,Leutersdorf
184370,Mehmels
184371,Melpers
184372,Metzels
184373,Neubrunn
184374,Oberkatz
184375,Obermaßfeld-Grimmenthal
184376,Oberweid
184377,Oepfershausen
184378,Rippershausen
184379,Ritschenhausen
184380,Rohr
184381,Rosa
184382,Roßdorf
184383,Rotterode
184384,Schwallungen
184385,Schwarza
184386,Springstille
184387,Stepfershausen
184388,Sülzfeld
184389,Trusetal
184390,Unterkatz
184391,Untermaßfeld
184392,Unterschönau
184393,Unterweid
184394,Utendorf
184395,Vachdorf
184396,Viernau
184397,Wahns
184398,Wallbach
184399,Walldorf
184400,Wölfershausen
184401,Aspach
184402,Ballstädt
184403,Bienstädt
184404,Brüheim
184405,Bufleben
184406,Crawinkel
184407,Dachwig
184408,Döllstädt
184409,Ebenheim
184410,Emleben
184411,Eschenbergen
184412,Friedrichswerth
184413,Friemar
184414,Fröttstädt
184415,Goldbach
184416,Gräfenhain
184417,Großfahner
184418,Haina
184419,Herrenhof
184420,Hochheim
184421,Hörselgau
184422,Hohenkirchen
184423,Laucha
184424,Luisenthal
184425,Mechterstädt
184426,Metebach
184427,Molschleben
184428,Nottleben
184429,Petriroda
184430,Pferdingsleben
184431,Remstädt
184432,Schwabhausen
184433,Sonneborn
184434,Teutleben
184435,Tröchtelborn
184436,Trügleben
184437,Tüttleben
184438,Wangenheim
184439,Warza
184440,Weingarten
184441,Westhausen
184442,Wölfis
184443,Zimmernsupra
184444,Alperstedt
184445,Andisleben
184446,Beichlingen
184447,Bilzingsleben
184448,Büchel
184449,Eckstedt
184450,Ellersleben
184451,Elxleben
184452,Frömmstedt
184453,Gangloffsömmern
184454,Griefstedt
184455,Großbrembach
184456,Großmölsen
184457,Großmonra
184458,Großneuhausen
184459,Großrudestedt
184460,Günstedt
184461,Guthmannshausen
184462,Hardisleben
184463,Haßleben
184464,Henschleben
184465,Herrnschwende
184466,Kannawurf
184467,Kleinbrembach
184468,Kleinmölsen
184469,Kleinneuhausen
184470,Mannstedt
184471,Markvippach
184472,Nöda
184473,Olbersleben
184474,Ollendorf
184475,Ostramondra
184476,Riethgen
184477,Riethnordhausen
184478,Ringleben
184479,Rudersdorf
184480,Schillingstedt
184481,Schloßvippach
184482,Schwerstedt
184483,Sprötau
184484,Straußfurt
184485,Udestedt
184486,Vogelsberg
184487,Walschleben
184488,Werningshausen
184489,Witterda
184490,Wundersleben
184491,Ahlstädt
184492,Beinerstadt
184493,Bischofrod
184494,Dingsleben
184495,Ehrenberg
184496,Eichenberg
184497,Gleichamberg
184498,Gompertshausen
184499,Grimmelshausen
184500,Hellingen
184501,Henfstädt
184502,Kloster Veßra
184503,Lengfeld
184504,Marisfeld
184505,Mendhausen
184506,Oberstadt
184507,Reurieth
184508,Schmeheim
184509,Veilsdorf
184510,Westenfeld
184511,Westhausen
184512,Masserberg
184513,Alkersleben
184514,Altenfeld
184515,Böhlen
184516,Bösleben-Wüllersleben
184517,Dornheim
184518,Elgersburg
184519,Elleben
184520,Elxleben
184521,Frankenhain
184522,Frauenwald
184523,Friedersdorf
184524,Gehlberg
184525,Geraberg
184526,Geschwenda
184527,Gillersdorf
184528,Gossel
184529,Gräfenroda
184530,Herschdorf
184531,Ichtershausen
184532,Kirchheim
184533,Liebenstein
184534,Martinroda
184535,Möhrenbach
184536,Neusiß
184537,Neustadt am Rennsteig
184538,Osthausen-Wülfershausen
184539,Pennewitz
184540,Rockhausen
184541,Schmiedefeld am Rennsteig
184542,Stützerbach
184543,Wildenspring
184544,Witzleben
184545,Auerstedt
184546,Ballstedt
184547,Bechstedtstraß
184548,Berlstedt
184549,Buchfart
184550,Döbritschen
184551,Eberstedt
184552,Ettersburg
184553,Flurstedt
184554,Frankendorf
184555,Gebstedt
184556,Großheringen
184557,Großobringen
184558,Großschwabhausen
184559,Hammerstedt
184560,Heichelheim
184561,Hetschburg
184562,Hohenfelden
184563,Hopfgarten
184564,Isseroda
184565,Kapellendorf
184566,Kiliansroda
184567,Kleinobringen
184568,Kleinschwabhausen
184569,Klettbach
184570,Ködderitzsch
184571,Krautheim
184572,Kromsdorf
184573,Lehnstedt
184574,Leutenthal
184575,Liebstedt
184576,Mattstedt
184577,Mechelroda
184578,Mellingen
184579,Mönchenholzhausen
184580,Nauendorf
184581,Niederreißen
184582,Niederroßla
184583,Niederzimmern
184584,Nirmsdorf
184585,Nohra
184586,Oberreißen
184587,Oettern
184588,Pfiffelbach
184589,Ramsla
184590,Rannstedt
184591,Reisdorf
184592,Rittersdorf
184593,Rohrbach
184594,Sachsenhausen
184595,Schmiedehausen
184596,Schwerstedt
184597,Tonndorf
184598,Troistedt
184599,Umpferstedt
184600,Vippachedelhausen
184601,Vollersroda
184602,Wickerstedt
184603,Wiegendorf
184604,Willerstedt
184605,Wohlsborn
184606,Bachfeld
184607,Goldisthal
184608,Judenbach
184609,Mengersgereuth-Hämmern
184610,Neuhaus-Schierschnitz
184611,Scheibe-Alsbach
184612,Siegmundsburg
184613,Steinheid
184614,Allendorf
184615,Altenbeuthen
184616,Arnsgereuth
184617,Bechstedt
184618,Cursdorf
184619,Deesbach
184620,Döschnitz
184621,Dröbischau
184622,Hohenwarte
184623,Kamsdorf
184624,Katzhütte
184625,Kaulsdorf
184626,Lichte
184627,Mellenbach-Glasbach
184628,Meura
184629,Meuselbach-Schwarzmühle
184630,Oberhain
184631,Piesau
184632,Probstzella
184633,Reichmannsdorf
184634,Rohrbach
184635,Rottenbach
184636,Schmiedefeld
184637,Schwarzburg
184638,Sitzendorf
184639,Unterweißbach
184640,Unterwellenborn
184641,Wittgendorf
184642,Drognitz
184643,Albersdorf
184644,Altenberga
184645,Bad Klosterlausnitz
184646,Bibra
184647,Bobeck
184648,Bollberg
184649,Bremsnitz
184650,Bucha
184651,Eichenberg
184652,Eineborn
184653,Frauenprießnitz
184654,Freienorla
184655,Geisenhain
184656,Gneus
184657,Gösen
184658,Golmsdorf
184659,Großbockedra
184660,Großeutersdorf
184661,Großlöbichau
184662,Großpürschütz
184663,Gumperda
184664,Hainichen
184665,Hainspitz
184666,Hartmannsdorf
184667,Hummelshain
184668,Jenalöbnitz
184669,Karlsdorf
184670,Kleinbockedra
184671,Kleinebersdorf
184672,Kleineutersdorf
184673,Laasdorf
184674,Lehesten
184675,Lindig
184676,Löberschütz
184677,Mertendorf
184678,Meusebach
184679,Milda
184680,Möckern
184681,Mörsdorf
184682,Nausnitz
184683,Neuengönna
184684,Oberbodnitz
184685,Ottendorf
184686,Petersberg
184687,Poxdorf
184688,Quirla
184689,Rattelsdorf
184690,Rauda
184691,Rauschwitz
184692,Rausdorf
184693,Reichenbach
184694,Reinstädt
184695,Renthendorf
184696,Rothenstein
184697,Ruttersdorf-Lotschen
184698,Scheiditz
184699,Schleifreisen
184700,Schlöben
184701,Schöngleina
184702,Schöps
184703,Seitenroda
184704,Serba
184705,Silbitz
184706,Sulza
184707,Tautenburg
184708,Tautendorf
184709,Tautenhain
184710,Thierschneck
184711,Tissa
184712,Trockenborn-Wolfersdorf
184713,Tröbnitz
184714,Unterbodnitz
184715,Waldeck
184716,Walpernhain
184717,Waltersdorf
184718,Weißbach
184719,Weißenborn
184720,Wichmar
184721,Zimmern
184722,Zöllnitz
184723,Birkenhügel
184724,Blankenberg
184725,Blankenstein
184726,Bodelwitz
184727,Bucha
184728,Crispendorf
184729,Dittersdorf
184730,Döbritz
184731,Dragensdorf
184732,Dreba
184733,Dreitzsch
184734,Eßbach
184735,Geroda
184736,Gertewitz
184737,Görkwitz
184738,Göschitz
184739,Gössitz
184740,Grobengereuth
184741,Harra
184742,Keila
184743,Kirschkau
184744,Knau
184745,Langenorla
184746,Lemnitz
184747,Löhma
184748,Miesitz
184749,Mittelpöllnitz
184750,Moxa
184751,Nimritz
184752,Oberoppurg
184753,Oettersdorf
184754,Oppurg
184755,Paska
184756,Peuschen
184757,Pillingsdorf
184758,Plothen
184759,Pörmitz
184760,Pottiga
184761,Quaschwitz
184762,Rosendorf
184763,Schlegel
184764,Schmieritz
184765,Schmorda
184766,Schöndorf
184767,Seisla
184768,Solkwitz
184769,Tegau
184770,Tömmelsdorf
184771,Volkmannsdorf
184772,Weira
184773,Wernburg
184774,Wilhelmsdorf
184775,Krölpa
184776,Remptendorf
184777,Bethenhausen
184778,Brahmenau
184779,Braunichswalde
184780,Braunsdorf
184781,Caaschwitz
184782,Crimla
184783,Endschütz
184784,Gauern
184785,Göhren-Döhlen
184786,Großenstein
184787,Hain
184788,Hartmannsdorf
184789,Hilbersdorf
184790,Hirschfeld
184791,Hohenölsen
184792,Hundhaupten
184793,Kauern
184794,Kühdorf
184795,Langenwetzendorf
184796,Langenwolschendorf
184797,Lederhose
184798,Lindenkreuz
184799,Lunzig
184800,Merkendorf
184801,Mohlsdorf
184802,Neugernsdorf
184803,Paitzdorf
184804,Pölzig
184805,Rückersdorf
184806,Saara
184807,Schömberg
184808,Schwaara
184809,Schwarzbach
184810,Seelingstädt
184811,Silberfeld
184812,Staitz
184813,Steinsdorf
184814,Teichwitz
184815,Teichwolframsdorf
184816,Weißendorf
184817,Wildetaube
184818,Zadelsdorf
184819,Zedlitz
184820,Kraftsdorf
184821,Altkirchen
184822,Dobitschen
184823,Drogen
184824,Fockendorf
184825,Frohnsdorf
184826,Gerstenberg
184827,Göhren
184828,Göllnitz
184829,Göpfersdorf
184830,Großröda
184831,Haselbach
184832,Heukewalde
184833,Jonaswalde
184834,Jückelberg
184835,Kriebitzsch
184836,Langenleuba-Niederhain
184837,Löbichau
184838,Lumpzig
184839,Mehna
184840,Monstab
184841,Nobitz
184842,Nöbdenitz
184843,Posterstein
184844,Rositz
184845,Thonhausen
184846,Treben
184847,Vollmershain
184848,Wildenbörten
184849,Windischleuba
184850,Ziegelheim
184851,Saara
184852,Spremberg
184853,Sebnitz
184854,Königsbrück
184855,Eilenburg
184856,Egeln
184857,Gröningen
184858,Thale
184859,Alt Tucheband
184860,Bliesdorf
184861,Falkenberg
184862,Neuhardenberg
184863,Neulewin
184864,Neutrebbin
184865,Prötzel
184866,Rehfelde
184867,Zechin
184868,Schipkau
184869,Bad Saarow
184870,Eisenhüttenstadt
184871,Groß Lindow
184872,Jacobsdorf
184873,Neuzelle
184874,Reichenwalde
184875,Spreenhagen
184876,Steinhöfel
184877,Tauche
184878,Ziltendorf
184879,Fehrbellin
184880,Heiligengrabe
184881,Mülsen
184882,Dresden
184883,Schkopau
184884,Staßfurt
184885,Oschersleben (Bode)
184886,Calvörde
184887,Tiefenbach
184888,Braak
184889,Siek
184890,Reil
184891,Gimbsheim
184892,Pölitz
184893,Albersdorf
184894,Arkebek
184895,Averlak
184896,Bargenstedt
184897,Barkenholm
184898,Barlt
184899,Bergewöhrden
184900,Brickeln
184901,Buchholz
184902,Büsum
184903,Büsumer Deichhausen
184904,Bunsoh
184905,Busenwurth
184906,Dellstedt
184907,Delve
184908,Diekhusen-Fahrstedt
184909,Dingen
184910,Dörpling
184911,Eddelak
184912,Eggstedt
184913,Elpersbüttel
184914,Epenwöhrden
184915,Fedderingen
184916,Frestedt
184917,Friedrichsgabekoog
184918,Friedrichskoog
184919,Gaushorn
184920,Glüsing
184921,Großenrade
184922,Groven
184923,Gudendorf
184924,Hedwigenkoog
184925,Hellschen-Heringsand-Unterschaar
184926,Hemme
184927,Hemmingstedt
184928,Hennstedt
184929,Hillgroven
184930,Hochdonn
184931,Hövede
184932,Hollingstedt
184933,Karolinenkoog
184934,Kleve
184935,Krempel
184936,Kronprinzenkoog
184937,Krumstedt
184938,Kuden
184939,Lehe
184940,Lieth
184941,Linden
184942,Lohe-Rickelshof
184943,Lunden
184944,Marnerdeich
184945,Neuenkirchen
184946,Neufeld
184947,Neufelderkoog
184948,Nindorf
184949,Norddeich
184950,Norderheistedt
184951,Norderwöhrden
184952,Nordhastedt
184953,Odderade
184954,Oesterdeichstrich
184955,Offenbüttel
184956,Osterrade
184957,Ostrohe
184958,Pahlen
184959,Quickborn
184960,Ramhusen
184961,Rehm-Flehde-Bargen
184962,Reinsbüttel
184963,Sankt Annen
184964,Sankt Michaelisdonn
184965,Sarzbüttel
184966,Schafstedt
184967,Schalkholz
184968,Schlichting
184969,Schrum
184970,Schülp
184971,Stelle-Wittenwurth
184972,Strübbel
184973,Süderdeich
184974,Süderhastedt
184975,Süderheistedt
184976,Wöhrden
184977,Tellingstedt
184978,Wallen
184979,Weddingstedt
184980,Welmbüttel
184981,Wennbüttel
184982,Wesselburener Deichhausen
184983,Wesselburenerkoog
184984,Wesseln
184985,Westerborstel
184986,Westerdeichstrich
184987,Wiemerstedt
184988,Windbergen
184989,Wolmersdorf
184990,Wrohm
184991,Tensbüttel-Röst
184992,Süderdorf
184993,Oesterwurth
184994,Albsfelde
184995,Alt Mölln
184996,Bäk
184997,Bälau
184998,Basedow
184999,Basthorst
185000,Behlendorf
185001,Berkenthin
185002,Besenthal
185003,Bliestorf
185004,Börnsen
185005,Borstorf
185006,Breitenfelde
185007,Bröthen
185008,Brunsmark
185009,Brunstorf
185010,Buchholz
185011,Buchhorst
185012,Büchen
185013,Dahmker
185014,Dalldorf
185015,Dassendorf
185016,Düchelsdorf
185017,Duvensee
185018,Einhaus
185019,Elmenhorst
185020,Escheburg
185021,Fitzen
185022,Fredeburg
185023,Fuhlenhagen
185024,Giesensdorf
185025,Göldenitz
185026,Göttin
185027,Grabau
185028,Grambek
185029,Grinau
185030,Groß Boden
185031,Groß Disnack
185032,Groß Grönau
185033,Groß Pampau
185034,Groß Sarau
185035,Groß Schenkenberg
185036,Grove
185037,Gudow
185038,Gülzow
185039,Güster
185040,Hamwarde
185041,Harmsdorf
185042,Havekost
185043,Hohenhorn
185044,Hollenbek
185045,Hornbek
185046,Juliusburg
185047,Kankelau
185048,Kasseburg
185049,Kastorf
185050,Kittlitz
185051,Klein Pampau
185052,Klein Zecher
185053,Klempau
185054,Klinkrade
185055,Koberg
185056,Kollow
185057,Kröppelshagen-Fahrendorf
185058,Krüzen
185059,Krukow
185060,Krummesse
185061,Kuddewörde
185062,Kühsen
185063,Kulpin
185064,Labenz
185065,Langenlehsten
185066,Lankau
185067,Lanze
185068,Lehmrade
185069,Linau
185070,Lüchow
185071,Lütau
185072,Mechow
185073,Möhnsen
185074,Mühlenrade
185075,Müssen
185076,Mustin
185077,Nusse
185078,Panten
185079,Ritzerau
185080,Römnitz
185081,Rondeshagen
185082,Roseburg
185083,Sahms
185084,Salem
185085,Sandesneben
185086,Schiphorst
185087,Schmilau
185088,Schnakenbek
185089,Schönberg
185090,Schürensöhlen
185091,Schulendorf
185092,Seedorf
185093,Siebenbäumen
185094,Siebeneichen
185095,Sierksrade
185096,Sirksfelde
185097,Steinhorst
185098,Sterley
185099,Stubben
185100,Talkau
185101,Tramm
185102,Walksfelde
185103,Wangelau
185104,Wentorf bei Hamburg
185105,Wiershop
185106,Witzeeze
185107,Wohltorf
185108,Woltersdorf
185109,Worth
185110,Ziethen
185111,Achtrup
185112,Ahrenshöft
185113,Ahrenviöl
185114,Alkersum
185115,Almdorf
185116,Arlewatt
185117,Aventoft
185118,Bargum
185119,Behrendorf
185120,Bohmstedt
185121,Bondelum
185122,Bordelum
185123,Borgsum
185124,Bosbüll
185125,Braderup
185126,Bramstedtlund
185127,Breklum
185128,Dagebüll
185129,Drage
185130,Drelsdorf
185131,Dunsum
185132,Elisabeth-Sophien-Koog
185133,Ellhöft
185134,Fresendelf
185135,Friedrich-Wilhelm-Lübke-Koog
185136,Goldebek
185137,Goldelund
185138,Gröde
185139,Grothusenkoog
185140,Haselund
185141,Hattstedt
185142,Hattstedtermarsch
185143,Högel
185144,Holm
185145,Hooge
185146,Horstedt
185147,Hude
185148,Humptrup
185149,Joldelund
185150,Karlum
185151,Katharinenheerd
185152,Klanxbüll
185153,Klixbüll
185154,Koldenbüttel
185155,Kolkerheide
185156,Kotzenbüll
185157,Ladelund
185158,Langeneß
185159,Langenhorn
185160,Leck
185161,Lexgaard
185162,List
185163,Löwenstedt
185164,Lütjenholm
185165,Midlum
185166,Mildstedt
185167,Nebel
185168,Neukirchen
185169,Nieblum
185170,Norddorf auf Amrum
185171,Norderfriedrichskoog
185172,Norstedt
185173,Ockholm
185174,Oevenum
185175,Oldenswort
185176,Oldersbek
185177,Olderup
185178,Oldsum
185179,Osterhever
185180,Oster-Ohrstedt
185181,Pellworm
185182,Poppenbüll
185183,Ramstedt
185184,Rantrum
185185,Reußenköge
185186,Risum-Lindholm
185187,Rodenäs
185188,Sankt Peter-Ording
185189,Schwabstedt
185190,Schwesing
185191,Seeth
185192,Simonsberg
185193,Sönnebüll
185194,Sollwitt
185195,Sprakebüll
185196,Stadum
185197,Stedesand
185198,Struckum
185199,Süderende
185200,Süderhöft
185201,Süderlügum
185202,Tating
185203,Tetenbüll
185204,Tinningstedt
185205,Tümlauer Koog
185206,Uelvesbüll
185207,Uphusum
185208,Utersum
185209,Viöl
185210,Vollerwiek
185211,Vollstedt
185212,Welt
185213,Westerhever
185214,Wester-Ohrstedt
185215,Westre
185216,Winnert
185217,Wisch
185218,Witsum
185219,Wittbek
185220,Wittdün auf Amrum
185221,Witzwort
185222,Wobbenbüll
185223,Wrixum
185224,Galmsbüll
185225,Emmelsbüll-Horsbüll
185226,Ahrensbök
185227,Altenkrempe
185228,Beschendorf
185229,Bosau
185230,Dahme
185231,Damlos
185232,Gremersdorf
185233,Grömitz
185234,Grube
185235,Harmsdorf
185236,Heringsdorf
185237,Kabelhorst
185238,Kasseedorf
185239,Lensahn
185240,Malente
185241,Manhagen
185242,Neukirchen
185243,Ratekau
185244,Riepsdorf
185245,Schashagen
185246,Schönwalde am Bungsberg
185247,Sierksdorf
185248,Stockelsdorf
185249,Süsel
185250,Timmendorfer Strand
185251,Wangels
185252,Scharbeutz
185253,Appen
185254,Bevern
185255,Bilsen
185256,Bönningstedt
185257,Bokel
185258,Bokholt-Hanredder
185259,Borstel-Hohenraden
185260,Brande-Hörnerkirchen
185261,Bullenkuhlen
185262,Ellerbek
185263,Ellerhoop
185264,Groß Nordende
185265,Groß Offenseth-Aspern
185266,Halstenbek
185267,Haselau
185268,Haseldorf
185269,Hasloh
185270,Heede
185271,Heidgraben
185272,Heist
185273,Helgoland
185274,Hemdingen
185275,Hetlingen
185276,Holm
185277,Klein Nordende
185278,Klein Offenseth-Sparrieshoop
185279,Kölln-Reisiek
185280,Kummerfeld
185281,Seester
185282,Langeln
185283,Lutzhorn
185284,Moorrege
185285,Neuendeich
185286,Osterhorn
185287,Prisdorf
185288,Raa-Besenbek
185289,Rellingen
185290,Seestermühe
185291,Seeth-Ekholt
185292,Tangstedt
185293,Tornesch
185294,Westerhorn
185295,Barmissen
185296,Barsbek
185297,Belau
185298,Bendfeld
185299,Blekendorf
185300,Bönebüttel
185301,Bösdorf
185302,Boksee
185303,Bothkamp
185304,Brodersdorf
185305,Dannau
185306,Dersau
185307,Dobersdorf
185308,Dörnick
185309,Fahren
185310,Fiefbergen
185311,Giekau
185312,Grebin
185313,Großbarkau
185314,Großharrie
185315,Heikendorf
185316,Helmstorf
185317,Högsdorf
185318,Höhndorf
185319,Hohenfelde
185320,Honigsee
185321,Kalübbe
185322,Kirchbarkau
185323,Kirchnüchel
185324,Klamp
185325,Klein Barkau
185326,Kletkamp
185327,Köhn
185328,Krokau
185329,Krummbek
185330,Kühren
185331,Laboe
185332,Lammershagen
185333,Lebrade
185334,Lehmkuhlen
185335,Löptin
185336,Lutterbek
185337,Martensrade
185338,Mönkeberg
185339,Mucheln
185340,Nehmten
185341,Nettelsee
185342,Panker
185343,Passade
185344,Pohnsdorf
185345,Postfeld
185346,Prasdorf
185347,Probsteierhagen
185348,Rastorf
185349,Rathjensdorf
185350,Rendswühren
185351,Ruhwinkel
185352,Schellhorn
185353,Schillsdorf
185354,Schlesen
185355,Schönkirchen
185356,Schwartbuck
185357,Selent
185358,Stakendorf
185359,Stein
185360,Stolpe
185361,Stoltenberg
185362,Tröndel
185363,Tasdorf
185364,Wahlstorf (Dorf)
185365,Wankendorf
185366,Warnau
185367,Wendtorf
185368,Wisch
185369,Wittmoldt
185370,Fargau-Pratjau
185371,Achterwehr
185372,Alt Duvenstedt
185373,Altenhof
185374,Altenholz
185375,Arpsdorf
185376,Ascheffel
185377,Aukrug
185378,Bargstall
185379,Bargstedt
185380,Barkelsby
185381,Beldorf
185382,Bendorf
185383,Beringstedt
185384,Bissee
185385,Blumenthal
185386,Böhnhusen
185387,Bokel
185388,Bordesholm
185389,Borgdorf-Seedorf
185390,Borgstedt
185391,Bovenau
185392,Brammer
185393,Bredenbek
185394,Breiholz
185395,Brekendorf
185396,Brinjahe
185397,Brodersby
185398,Brügge
185399,Bünsdorf
185400,Christiansholm
185401,Dänischenhagen
185402,Dätgen
185403,Damendorf
185404,Dörphof
185405,Ehndorf
185406,Eisendorf
185407,Ellerdorf
185408,Elsdorf-Westermühlen
185409,Embühren
185410,Emkendorf
185411,Felde
185412,Felm
185413,Fleckeby
185414,Flintbek
185415,Fockbek
185416,Friedrichsgraben
185417,Friedrichsholm
185418,Gammelby
185419,Gettorf
185420,Gnutz
185421,Gokels
185422,Grauel
185423,Grevenkrug
185424,Groß Buchwald
185425,Groß Vollstedt
185426,Groß Wittensee
185427,Güby
185428,Haale
185429,Haby
185430,Hamdorf
185431,Hamweddel
185432,Hanerau-Hademarschen
185433,Haßmoor
185434,Heinkenborstel
185435,Hörsten
185436,Hoffeld
185437,Hohn
185438,Holtsee
185439,Holzbunge
185440,Holzdorf
185441,Hütten
185442,Hummelfeld
185443,Jahrsdorf
185444,Jevenstedt
185445,Karby
185446,Klein Wittensee
185447,Königshügel
185448,Kosel
185449,Krogaspe
185450,Kronshagen
185451,Krummwisch
185452,Langwedel
185453,Lindau
185454,Lohe-Föhrden
185455,Loop
185456,Loose
185457,Lütjenwestedt
185458,Luhnstedt
185459,Goosefeld
185460,Meezen
185461,Melsdorf
185462,Mielkendorf
185463,Mörel
185464,Molfsee
185465,Mühbrook
185466,Negenharrie
185467,Neudorf-Bornstein
185468,Neu Duvenstedt
185469,Neuwittenbek
185470,Nienborstel
185471,Nindorf
185472,Noer
185473,Nübbel
185474,Oldenbüttel
185475,Oldenhütten
185476,Osdorf
185477,Osterby
185478,Osterrönfeld
185479,Osterstedt
185480,Ottendorf
185481,Owschlag
185482,Padenstedt
185483,Prinzenmoor
185484,Quarnbek
185485,Reesdorf
185486,Remmels
185487,Rickert
185488,Rieseby
185489,Rodenbek
185490,Rumohr
185491,Schacht-Audorf
185492,Schierensee
185493,Schmalstede
185494,Schönbek
185495,Schülldorf
185496,Seefeld
185497,Sehestedt
185498,Sören
185499,Sophienhamm
185500,Stafstedt
185501,Steenfeld
185502,Strande
185503,Tackesdorf
185504,Tappendorf
185505,Techelsdorf
185506,Thaden
185507,Thumby
185508,Timmaspe
185509,Todenbüttel
185510,Tüttendorf
185511,Waabs
185512,Wapelfeld
185513,Warder
185514,Wasbek
185515,Wattenbek
185516,Westensee
185517,Westerrönfeld
185518,Windeby
185519,Winnemark
185520,Alt Bennebek
185521,Bergenhusen
185522,Böel
185523,Böklund
185524,Börm
185525,Bollingstedt
185526,Boren
185527,Borgwedel
185528,Brebel
185529,Brodersby
185530,Busdorf
185531,Dannewerk
185532,Dörpstedt
185533,Dollrottfeld
185534,Ekenis
185535,Ellingstedt
185536,Erfde
185537,Fahrdorf
185538,Geltorf
185539,Goltoft
185540,Grödersby
185541,Havetoft
185542,Havetoftloit
185543,Hollingstedt
185544,Hüsby
185545,Idstedt
185546,Jagel
185547,Jübek
185548,Kiesby
185549,Klappholz
185550,Klein Bennebek
185551,Klein Rheide
185552,Kropp
185553,Loit
185554,Lottorf
185555,Lürschau
185556,Meggerdorf
185557,Mohrkirch
185558,Neuberend
185559,Norderbrarup
185560,Norderstapel
185561,Nottfeld
185562,Oersberg
185563,Rabenkirchen-Faulück
185564,Rüde
185565,Rügge
185566,Satrup
185567,Saustrup
185568,Schaalby
185569,Scheggerott
185570,Schnarup-Thumby
185571,Schuby
185572,Selk
185573,Silberstedt
185574,Steinfeld
185575,Stolk
185576,Struxdorf
185577,Süderbrarup
185578,Süderfahrenstedt
185579,Süderstapel
185580,Taarstedt
185581,Tetenhusen
185582,Tielen
185583,Treia
185584,Ulsnis
185585,Wagersrott
185586,Wohlde
185587,Twedt
185588,Nübel
185589,Tastrup
185590,Ahneby
185591,Ausacker
185592,Böxlund
185593,Dollerup
185594,Eggebek
185595,Esgrus
185596,Gelting
185597,Großenwiehe
185598,Großsolt
185599,Grundhof
185600,Handewitt
185601,Harrislee
185602,Hasselberg
185603,Hörup
185604,Holt
185605,Hürup
185606,Husby
185607,Janneby
185608,Jardelund
185609,Jerrishoe
185610,Jörl
185611,Kronsgaard
185612,Langballig
185613,Langstedt
185614,Maasbüll
185615,Maasholm
185616,Medelby
185617,Meyn
185618,Munkbrarup
185619,Nieby
185620,Niesgrau
185621,Nordhackstedt
185622,Oeversee
185623,Osterby
185624,Pommerby
185625,Quern
185626,Rabel
185627,Rabenholz
185628,Ringsberg
185629,Schafflund
185630,Sieverstedt
185631,Sörup
185632,Sollerup
185633,Stangheck
185634,Steinberg
185635,Steinbergkirche
185636,Sterup
185637,Stoltebüll
185638,Süderhackstedt
185639,Tarp
185640,Wallsbüll
185641,Wanderup
185642,Wees
185643,Weesby
185644,Westerholz
185645,Freienwill
185646,Alveslohe
185647,Armstedt
185648,Bahrenhof
185649,Bebensee
185650,Bimöhlen
185651,Blunk
185652,Boostedt
185653,Bornhöved
185654,Borstel
185655,Bühnsdorf
185656,Daldorf
185657,Damsdorf
185658,Dreggers
185659,Ellerau
185660,Fahrenkrug
185661,Föhrden-Barl
185662,Fredesdorf
185663,Fuhlendorf
185664,Geschendorf
185665,Glasau
185666,Gönnebek
185667,Großenaspe
185668,Groß Kummerfeld
185669,Groß Niendorf
185670,Groß Rönnau
185671,Hagen
185672,Hardebek
185673,Hartenholm
185674,Hasenkrug
185675,Hasenmoor
185676,Heidmoor
185677,Heidmühlen
185678,Henstedt-Ulzburg Municipality
185679,Hitzhusen
185680,Högersdorf
185681,Hüttblek
185682,Itzstedt
185683,Kattendorf
185684,Kayhude
185685,Kisdorf
185686,Klein Gladebrügge
185687,Klein Rönnau
185688,Kükels
185689,Latendorf
185690,Leezen
